Actual IPC,Predicted IPC
0.038599,0.053439633038180334
0.212188,0.09803192777768976
0.215913,0.052368438710837184
0.098451,0.09159887596320782
0.504221,0.5641864382961088
0.605531,0.5673587025353972
0.063742,0.18463307335165746
0.122115,0.22352500122639163
0.056967,0.08832667033123442
0.165723,0.07728820319394591
0.153841,0.0930059845967004
0.189887,0.09951617520861322
0.015301,-0.06742620637630092
0.741379,0.5679842117281122
0.161837,0.055764290744041434
0.087196,0.2288954318578269
0.116121,0.26797953770553984
0.212272,0.30063819784634926
0.055984,0.2212348762454457
0.200269,0.30047671844767443
0.202876,0.06755585390825414
0.020396,0.05695525783441435
0.559594,0.5675029589441152
0.15094,0.2355131905104939
1.024455,0.5652778534854102
0.321375,0.09536352300810402
0.54196,-0.18773339353723384
0.288168,0.3012036276507176
0.115542,0.26332906081124485
0.05424,0.22154816143173472
0.199832,0.07203743034734944
1.158514,0.5682518239513807
0.815363,0.5680991587802529
0.152025,0.1061238302531804
0.146515,0.23559753370518322
0.056051,0.0927868933531395
0.034604,0.010171776110864839
0.054779,0.22317474751196076
0.085753,0.227223235811856
0.077567,0.26319889999681156
0.221791,0.14847792581092656
0.088003,0.22311384027250503
0.15765,0.08831701755982091
0.037293,0.061081231999786434
0.086957,0.23030533995957359
0.299659,0.06460769503345465
0.018201,0.015411771106626615
0.107937,0.17643206777365417
0.345073,0.1430998402266146
0.078065,0.2680859692049833
0.759472,-0.1281405157532458
0.035615,0.03519611165396008
0.044332,0.21068133328135397
0.122977,0.2237885414386891
0.034244,-0.022670151093988844
0.101587,0.22332005769358942
0.28874,0.07281916140977596
0.542578,0.5666800857235363
0.330597,0.0918202485297368
0.05738,0.0911129784775413
0.160122,0.08434874860088626
0.055527,0.22319949455429966
0.068898,0.20739765608123384
0.086198,0.22526946671960713
0.054059,0.22209592995246896
0.758802,0.5670119659982038
0.093699,0.10658014556015272
0.090156,0.09917638611513424
0.035327,0.03176683364689192
0.216448,0.061450016883360936
0.041186,0.18168733343596055
0.05793,0.218268088815752
0.032768,-0.012668707040297322
0.055644,0.2230385216712898
0.299304,0.10185387766904941
0.033092,0.0099066943122319
0.353686,0.3506240063738655
0.017318,-0.011291731083398426
0.063459,0.1846346627271218
0.056582,0.0888661145042775
0.084949,0.09885769005008727
0.544045,0.5666605911828639
0.361674,0.4057000987983803
0.215667,0.060922260190559685
0.687909,0.5645692894405296
0.135708,0.2124373326303115
0.163693,0.09055796296450147
0.037552,0.06058101869627586
0.188424,0.09539116911210455
0.018534,0.061289382308945095
0.299332,0.30070491796053767
0.055185,0.09760698600027617
0.204521,0.21461252560537525
0.173039,0.08456894797356829
0.145159,0.08303920334887738
0.283051,0.07171886243513792
0.017341,0.00791133502168484
0.203393,0.30058093934787866
0.237732,0.05649093373150271
0.101185,0.22375720656831866
0.2004,0.3003247345794874
0.034917,0.029023905937497263
0.031191,-0.04963566621187021
0.055014,0.22303953870369564
0.029664,-0.0799898804589565
0.015201,-0.04457469336333175
0.105955,0.18130296954899605
0.161579,0.07963292584468329
0.217893,0.060649208184855974
0.040774,0.18300624346393246
0.204214,0.21679771791821423
0.05393,0.22256260514534154
0.713936,0.5668769827250795
0.193279,0.2788329204651461
0.018181,0.055189515245587684
0.293976,0.15928931109724487
